,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Gujar_Kashmir,0.068977,-0.001828,-0.118944,0.076099,-0.077615,0.046909,0.00094,0.007384,-0.002291,-0.00164,-0.007892,0.001349,-3e-05,-0.00867,0.016938,0.010687,-0.010092,0.000557,0.001433,-0.009555,0.001672,-0.010783,0.000666,-0.008652,0.005245
Gujar_Madhya_Pradesh,0.068294,-0.005078,-0.125204,0.09367,-0.077553,0.059683,0.005875,0.000692,0.005318,0.000547,0.000487,-0.003897,0.001933,0.000688,0.010858,0.012729,-0.01695,0.010135,0.001885,-0.00988,0.00287,-0.006183,0.001849,-0.00241,0.003353
Gujar_Punjab,0.069908,0.003448,-0.117869,0.075566,-0.07782,0.049453,0.0024,0.003793,-0.003422,-0.005999,-0.006681,-0.001728,-4.3e-05,-0.007527,0.01065,0.014999,-0.003513,0.000204,0.002443,-0.013004,-0.001441,-0.007223,0.002293,-0.006815,0.005354
Gujar_Rajasthan,0.066231,-0.011995,-0.12478,0.085172,-0.076976,0.050532,0.002629,0.008336,0.006455,-0.001059,-0.004872,-0.001236,0.001059,-0.004172,0.007702,0.010914,-0.003602,0.001884,0.002663,-0.009966,-0.001302,-0.007226,0.002003,-0.002274,0.001736
Gujar_Swat,0.071253,0.00149,-0.116028,0.076939,-0.078599,0.050907,0.004434,0.005261,-0.003191,-0.008614,-0.006019,0.00011,0.002052,-0.00645,0.008921,0.014868,-0.00206,0.000633,0.001257,-0.014073,0.002155,-0.01098,0.001832,-0.006025,0.002044
Gujar_Swat_o,0.073985,-0.006093,-0.101823,0.074613,-0.066782,0.041276,0.001175,0.003231,-0.006749,-0.005103,-0.006008,0.002098,0.002081,-0.013762,0.013301,0.002121,-0.007171,-0.001774,0.004399,-0.010755,-0.006863,-0.004575,0.006162,0.002651,0.001916
Gurung,0.018895,-0.388135,-0.021043,-0.02177,0.012248,0.012048,0.00517,0.007615,0.009163,0.018041,-0.071743,-0.007194,0.009039,-0.000523,-0.013111,-0.003739,0.00326,-0.002306,-0.008623,0.007228,0.00282,0.024953,0.007666,0.001301,0.033722
Hadza,-0.500366,0.053011,-0.003243,-0.002455,0.001046,-0.005745,0.061526,-0.050536,0.070643,-0.064147,-0.009581,-3e-05,-0.024856,-0.003606,0.013301,-0.018907,0.019871,0.031647,0.001559,-0.007429,-0.005141,0.005886,-0.002095,-0.002747,0.004167
Hakkipikki,0.030732,-0.117801,-0.180641,0.12554,-0.069551,0.061542,-0.003603,0.018384,0.06947,0.044101,-0.004493,4e-04,0.001487,0.009817,-0.01217,-0.021126,-0.005607,0.003632,0.001592,0.008379,0.002454,0.003174,0.002547,0.001968,-0.005389
Han_Chongqing,0.021247,-0.452588,-0.012822,-0.0674,0.085247,0.037,0.001097,-0.002077,-0.017112,-0.003705,-0.048175,-0.003946,0.010753,-0.003808,-0.004841,0.00053,0.001,-0.001605,0.00398,-0.00692,0.014433,0.008408,0.016228,0.000201,0.00487
Han_Fujian,0.018895,-0.452114,-0.014557,-0.067895,0.086478,0.039547,0.002068,-0.001892,-0.014685,-0.001677,-0.051055,-0.004736,0.005768,-0.009386,-0.005619,-0.001538,0.002243,0.001596,-0.001986,-0.013607,0.01727,0.004773,0.016663,0.003856,-0.006706
Han_Guangdong,0.019187,-0.45249,-0.020796,-0.070968,0.10103,0.04765,0.000269,-0.008736,-0.015106,-0.006717,-0.030622,-0.003618,0.005777,-0.00407,-0.004188,0.002652,-0.000335,0.002244,-0.000664,-0.015668,0.013726,0.008656,0.012624,0.000207,-0.002652
Han_Guizhou,0.022033,-0.450459,-0.010182,-0.064462,0.07918,0.035001,0.002081,-0.003494,-0.016274,-0.001731,-0.047731,-0.005374,0.008091,-0.007785,-0.005429,0.001212,0.00095,0.00076,-0.00387,-0.010094,0.012006,0.006236,0.014085,6.9e-05,0.002352
Han_Henan,0.025496,-0.444193,0.008825,-0.064342,0.050533,0.020415,0.006721,0.003369,-0.013621,0.003791,-0.076355,-0.01142,0.012131,-0.008367,-0.005022,0,0.002556,-0.001166,-0.001483,-0.004377,0.010906,0.00737,0.008529,-0.001687,-0.001868
Han_Hubei,0.022082,-0.454551,-0.005959,-0.067184,0.074968,0.03224,0.000235,-0.004431,-0.013785,0.002223,-0.052062,-0.005635,0.008741,-0.007377,-0.005293,0.000106,0.001904,0.000937,-0.004148,-0.013356,0.020339,0.002201,0.013409,-0.000627,-0.005173
Hani,0.01715,-0.436407,-0.024437,-0.051529,0.08221,0.035122,0.002131,-0.002108,-0.007963,0.001847,-0.026978,-0.005375,0.004896,-0.003514,-0.006524,-0.000654,0.003042,-0.002965,-0.005472,0.000475,-0.000757,0.022373,0.009983,0.002788,0.030792
Han_Jiangsu,0.022439,-0.454667,-0.000377,-0.070091,0.063529,0.02761,0.007319,9.9e-05,-0.0142,0.002812,-0.067948,-0.007536,0.011171,-0.008139,-0.007503,-0.000966,-0.000335,0.002606,-0.003879,-0.011416,0.013298,0.005229,0.012712,-0.000981,-0.001471
Han_Shandong,0.022132,-0.448639,0.005363,-0.060114,0.051531,0.021258,0.006189,0.000436,-0.010726,0.003564,-0.07349,-0.008742,0.010291,-0.008762,-0.007842,-4.4e-05,0.001434,0.001337,-0.001201,-0.008449,0.010967,0.006608,0.011613,0.001058,-0.000492
Han_Shanghai,0.029594,-0.447341,-0.001697,-0.069445,0.058472,0.03263,0.003643,0.002423,-0.015135,-0.003554,-0.076079,-0.015511,0.011373,-0.002546,-0.003664,0.007756,0.003846,0.004371,0.004651,-0.017071,0.016533,0.00779,0.011955,-0.003073,-0.005149
Han_Shanxi,0.025752,-0.439597,0.011691,-0.060119,0.047355,0.01757,0.006639,0.001846,-0.010098,0.005194,-0.074739,-0.008393,0.010276,-0.007931,-0.006752,-0.000464,0.001076,-0.000443,-0.005311,-0.006972,0.00875,0.010588,0.012309,0.00244,0.001422
Han_Sichuan,0.019838,-0.448139,-0.007219,-0.067,0.077157,0.033427,0.001981,-0.00534,-0.013265,0.000364,-0.053356,-0.01002,0.010003,-0.007412,-0.007736,-0.000814,0.001192,-0.000706,-0.003717,-0.005824,0.01123,0.006306,0.011691,0.000224,0.00248
Han_Zhejiang,0.021626,-0.454754,-0.004978,-0.066732,0.071706,0.031236,0.002256,-0.001108,-0.013335,-0.000109,-0.06515,-0.006894,0.01332,-0.005312,-0.006216,0.002837,0.001956,-5.1e-05,-0.005707,-0.011581,0.01445,0.004822,0.012621,0.00282,-0.003281
Hawaiian,-0.003415,-0.414336,-0.053928,-0.045543,0.140642,0.029562,-0.00517,-0.011076,-0.022498,-0.020957,0.040272,0.003597,-0.005798,0.001239,0.012758,0.013657,0.000261,0.011022,0.005531,-0.007379,0.000125,-0.026585,-0.003944,-0.003615,-0.058677
Hazara,0.063314,-0.181272,0.002216,0.00111,-0.040296,0.000924,0.009033,0.008841,-0.010968,-0.003519,-0.026104,-0.001002,0.001589,-0.001669,0.003868,0.004293,-0.003088,0.000285,0.000338,-0.000844,-0.007292,-0.002512,-0.006301,-0.002312,0.000606
Hazara_o,0.070001,-0.119832,-0.02027,0.010578,-0.045085,0.010319,0.007285,0.003923,-0.015493,-0.008155,-0.01969,-0.003559,0.001858,-0.003991,0.004207,0.009082,-0.00251,0.001615,0.002357,-0.00222,-0.006426,-0.001917,-0.000986,0.000151,-0.001257
Hezhen,0.029594,-0.438709,0.05076,-0.048773,-0.022404,-0.01863,0.011939,0.013015,0.000736,0.012246,-0.045631,-0.003777,0.004876,-0.002532,-0.006705,-0.003978,-0.004668,0.002939,0.008472,0.006778,0.006638,-0.014987,-0.006853,0.005398,-0.001126
Hinukh,0.111212,0.120968,-0.044833,-0.010412,-0.046995,0.008629,0.008903,-0.003217,-0.065628,-0.038387,0.000487,0.008102,-0.016073,-0.005602,0.012343,-0.003424,0.001948,-0.005328,-0.007786,0.006819,0.002246,-0.000902,0.000159,0.003778,0.002656
Hmar,0.017073,-0.414674,-0.027153,-0.031762,0.052933,0.023892,0.006894,0.003461,0.001977,0.007289,-0.044765,-0.006694,0.006392,-0.001606,-0.010405,-0.004331,0.006215,-0.002027,-0.008296,0.009171,-0.002745,0.029017,0.003697,0.00494,0.045425
Hmong,0.019805,-0.450997,-0.026964,-0.064826,0.103496,0.044148,0.004395,-0.005584,-0.016157,-0.005959,-0.030529,-0.007673,0.006095,-0.003509,-0.003013,-0.000146,0.001004,-0.000722,-0.006964,-0.011468,0.011392,0.009756,0.019658,0.000217,0.009987
Ho,0.005475,-0.228156,-0.174535,0.110574,-0.004001,0.065433,-0.006312,0.011164,0.07918,0.049829,0.022286,0.00476,-0.004573,0.013946,-0.022355,-0.024352,0.013548,-0.003957,-0.00434,0.028144,3e-05,0.018866,-0.006162,0.010931,0.006039
Htin_Mal,0.008081,-0.414133,-0.065996,-0.04367,0.137472,0.065121,-0.007708,-0.006161,-0.008017,-0.01108,0.058135,0.006759,-0.008994,0.003785,0.004072,-0.00301,0.005711,-0.003129,-0.001672,0.012581,-0.013576,0.017744,-0.000481,0.002711,0.035051
Hui,0.030353,-0.391571,0.006003,-0.050563,0.03375,0.017256,0.005542,0.001904,-0.010499,0.001344,-0.062695,-0.008386,0.009756,-0.004519,-0.005955,0.000536,0.000255,0.000354,-0.004337,-0.003726,0.00457,0.009392,0.008027,0.000572,0.007025
Huichol,0.053497,-0.311768,0.115776,0.102068,-0.110482,-0.010877,-0.270497,-0.324217,-0.012476,-0.020593,-0.002111,-3e-04,0.003122,0.022432,-0.011129,0.000265,0.008084,0.00076,0.005656,-0.001876,0.000873,0.003462,-0.004437,0.004699,0.008143
Hui_Guizhou,0.026306,-0.405783,-0.003821,-0.054594,0.054561,0.026904,0.003687,0.000523,-0.013876,0.001357,-0.052246,-0.007287,0.008223,-0.005951,-0.00608,-0.001126,-0.002118,-0.000588,-0.002358,-0.006381,0.007545,0.009431,0.010265,0.001031,0.007534
Hungarian,0.127076,0.129625,0.055356,0.03643,0.03638,0.011933,0.006614,0.007533,0.00206,-0.004673,-0.001473,-0.002719,0.003855,0.008749,-0.004372,0.000123,-8.4e-05,-0.000389,0.002649,-0.001322,-0.003378,0.001387,0.005529,0.002694,0.000479
Hunzib,0.113354,0.113202,-0.034229,0.001026,-0.041347,0.012189,0.009235,-0.004778,-0.064882,-0.039674,-0.002312,0.009177,-0.014796,-0.008678,0.015145,-0.003845,0.003198,-0.000447,-0.006795,0.005885,0.005791,0.001564,0.002458,0.006372,-0.003832
Icelandic,0.132698,0.133626,0.067819,0.05631,0.039366,0.022962,0.003349,0.008519,0.002642,6.1e-05,-0.005481,0.00517,-0.006368,-0.009083,0.023072,0.005293,-0.011691,0.001911,0.001739,0.003887,0.009255,0.002803,-0.000842,0.014018,0.000828
Igbo,-0.63058,0.063978,0.021496,0.018088,0.001385,0.011016,-0.031491,0.040614,-0.0452,0.033623,0.004141,-0.001424,0.017839,0.002477,0.00509,-0.004972,0.008279,0.004181,0.00308,0.001563,-6.2e-05,0.000371,-0.002588,0.001145,-0.002455
Igorot,0.019187,-0.447994,-0.045632,-0.068153,0.143631,0.063308,-0.003189,-0.014472,-0.0284,-0.022545,0.049482,0.002976,-0.008516,-0.003165,0.01301,0.008543,-0.005681,0.007366,0.012247,-0.014703,0.004367,-0.035736,-0.003944,-0.010105,-0.071816
Indonesian_Bali,0.009645,-0.393598,-0.083264,-0.030141,0.140707,0.058479,-0.004812,-0.010979,-0.009871,-0.019068,0.081647,0.007509,-0.008114,0.003013,0.006186,0.002017,-0.001276,-0.000173,0.002322,0.007122,-0.012701,0.000143,-0.010307,0.000507,0.011446
Indonesian_Java,0.011599,-0.403697,-0.079321,-0.034454,0.141829,0.066044,-0.004667,-0.013087,-0.010947,-0.018658,0.084048,0.007765,-0.009592,0.007091,0.005765,0.002412,-0.00118,-0.001822,0.000257,0.011738,-0.014011,0.002349,-0.013393,0.001429,0.020893
Ingrian,0.129758,0.090044,0.08988,0.07569,0.033032,0.025844,0.009949,0.012999,-0.000614,-0.026546,0.003194,-0.009891,0.014618,0.005688,-0.002941,0.002696,-0.001608,-0.000591,-0.004358,0.004961,0.004035,0.000165,0.007477,0.002008,0.003034
Ingushian,0.11075,0.09942,-0.029453,-0.015439,-0.03496,5.6e-05,0.009306,-0.004477,-0.056796,-0.028465,9.7e-05,0.008303,-0.01549,-0.001982,0.01121,-0.013842,0.000991,-0.002179,-0.006951,0.014457,0.00559,0.002943,0.002083,0.000277,-0.000216
Iranian_Arab_Khuzestan,0.048944,0.119832,-0.055437,-0.059109,-0.021235,-0.027331,-0.005875,-0.005538,0.007772,-0.008201,0.000974,-0.016335,0.027948,-0.007432,0.000271,0.031822,0.007171,0.001394,0.006034,0.004752,0.003619,-0.000618,0.000123,-0.001084,0.000239
Iranian_Bandari,0.050732,0.074714,-0.08725,0.004176,-0.05867,0.013427,0.002266,-0.001022,-0.021183,-0.01795,0.002053,-0.001788,0.005373,-0.005013,0.010664,0.023876,-0.002524,0.004977,0.005243,-0.016079,-0.000731,-0.008868,0.000343,-0.008796,0.007895
Iranian_Bandari_Zanji,-0.128051,0.064486,-0.057134,0.009044,-0.042316,0.017849,-0.00423,0.005307,-0.016975,-0.006469,0.001299,-0.001049,-0.001561,-0.001032,6.8e-05,0.019027,-0.012386,0.004751,0.002828,-0.006941,-0.000936,-0.005503,-0.003697,0.001205,-0.001197
Iranian_Central,0.089636,0.094571,-0.060716,-0.025033,-0.0437,-0.001987,0.003261,-0.004298,-0.025693,-0.011936,0.00201,-0.001255,0.002657,-0.004438,0.005056,0.009049,-0.006047,0.001283,0.003394,-0.007472,-0.000172,-0.00524,0.000231,-0.003133,0.003982
Iranian_Cosmopolitan_Tehran,0.089257,0.098168,-0.060842,-0.028505,-0.04347,4.7e-05,0.00376,-0.003884,-0.031633,-0.015323,0.001353,-0.001961,0.002056,-0.004002,0.00509,0.011314,-0.00088,0.000327,0.0022,-0.00963,-0.000343,-0.003194,-0.001643,-0.004388,0.003842
Iranian_Jew,0.092424,0.131003,-0.064236,-0.062792,-0.031904,-0.015525,0.001426,-0.004492,-0.012162,-0.002406,0.006203,-0.003967,0.01215,0.001716,-0.001882,0.007699,-0.0105,0.002973,0.005925,-0.011889,0.000283,-0.001327,-0.003985,-0.003004,0.001685
Iranian_Lor_Bakhtiari,0.086506,0.113739,-0.069579,-0.036015,-0.046009,-0.008925,0.003995,-0.004038,-0.033644,-0.017404,-0.001299,-0.001424,0.004162,0.00117,0.005497,0.01664,-0.005607,0.002977,0.004839,-0.012131,0.003119,-0.004884,6.2e-05,-0.006808,0.005269
Iranian_Lor_Khorramabad,0.087871,0.106631,-0.067391,-0.035207,-0.04647,-0.006665,0.004959,-0.004084,-0.027836,-0.012647,0.00354,-0.000914,0.003627,-0.000771,0.005415,0.009613,-0.003912,0.004117,0.005996,-0.010893,-0.00146,-0.005008,-0.002071,-0.005941,0.005748
Iranian_Mazandarani,0.08992,0.101959,-0.078969,-0.021189,-0.058749,0.005912,0.007614,-0.005054,-0.041375,-0.021267,-0.001364,-0.001888,-7.4e-05,0.001156,0.005592,0.010713,-0.006376,0.003281,0.004198,-0.014019,-0.000911,-0.007691,-0.001553,-0.005374,0.005041
Iranian_Mazandarani_o,0.091628,0.091398,-0.071464,-0.023256,-0.052779,-0.001813,0.00705,-0.008884,-0.038553,-0.018588,-0.004872,0.000749,-0.000149,0.001101,0.007872,0.014519,0.004889,0.006461,0.006536,-0.009192,-0.001061,-0.008285,0.004129,-0.007109,0.011376
Iranian_Persian_Fars,0.08992,0.106556,-0.067828,-0.022583,-0.042865,0.002988,0.003626,-0.003659,-0.030257,-0.017547,0.000765,0.000428,0.004991,-0.003047,0.005778,0.017691,-0.00013,0.000959,0.001454,-0.010148,-7.1e-05,-0.003551,0.001215,-0.005767,0.003952
Iranian_Persian_Khorasan,0.084734,0.072103,-0.068469,-0.001149,-0.050505,0.010009,0.003917,-0.001179,-0.024043,-0.017596,-0.002309,-0.000649,0.001668,-0.007279,0.008867,0.01653,-0.000232,0.001844,0.002053,-0.008643,-0.001816,-0.003627,-0.001657,-0.002624,0.007451
Iranian_Persian_Shiraz,0.081384,0.091804,-0.067052,-0.025097,-0.045639,-0.001255,0.003713,-0.003969,-0.025688,-0.016128,0.000942,-0.004901,0.007106,-0.003372,0.005836,0.013285,-0.005254,0.002673,0.001534,-0.007341,0.001472,-0.002448,0.001072,-0.006109,0.004922
Iranian_Persian_Yazd,0.092348,0.098913,-0.063733,-0.018669,-0.04645,0.001934,0.00586,-0.003615,-0.028729,-0.015381,0.001353,-0.002708,0.00557,-0.004184,0.006705,0.01226,-0.006823,0.001537,0.002179,-0.011414,-0.002754,-0.00366,-0.001471,-0.002547,0.004175
Iranian_Qashqai,0.091058,0.079211,-0.054305,-0.03876,-0.042777,-0.004183,0.005405,-0.001385,-0.026384,-0.003098,0.006658,0.00015,0.000743,0.001789,0.000679,0.028242,0.0103,0.0019,0.004022,-0.004002,-0.001497,0.000124,0.005053,-0.007712,-0.001078
Iranian_Zoroastrian,0.091924,0.107565,-0.063039,-0.021951,-0.045227,0.004139,0.001852,-0.005307,-0.027979,-0.016693,-0.000201,-0.000743,0.004448,-0.004217,0.007698,0.013121,-0.004256,0.002047,0.001901,-0.008284,-0.003479,-0.003131,0.000163,-0.002998,0.005188
Irani_Zoroastrian_India,0.091058,0.102568,-0.075047,-0.018088,-0.048009,0.004183,0.00141,-0.004615,-0.025156,-0.01385,0.002273,-0.006145,0.005203,0.000963,0.0057,0.00769,-0.011083,0.00114,0.002765,-0.006253,0.001872,-0.000124,-0.004437,-0.003253,0.000838
Iraqi_Arab_Central,0.061464,0.115872,-0.06181,-0.054555,-0.030129,-0.01598,-0.000517,-0.004846,-0.002659,-0.007253,0.004839,-0.007928,0.013424,0.000495,0.002362,0.010952,-0.004459,0.001938,-0.000339,-0.00015,0.002745,0.001546,-0.001442,0.002181,0.000503
Iraqi_Arab_South,0.041364,0.117303,-0.063036,-0.062419,-0.028117,-0.01821,-0.005293,-0.00456,0.006583,-0.007659,0.006407,-0.0103,0.021788,0.000647,0.002224,0.011771,-0.009345,0.003784,0.000839,0.003177,0.001941,0.002833,-0.001594,0.000184,-0.000337
Iraqi_Arab_West,0.075692,0.120594,-0.062791,-0.056364,-0.028236,-0.013456,-0.00235,-0.004442,-0.009459,-0.004966,0.005359,-0.001686,0.01193,0.000929,0.001188,0.004906,-0.013267,0.003991,0.007856,-0.006409,-0.003244,-0.003215,-0.000493,-0.001235,0.002305
Iraqi_Jew,0.090299,0.13845,-0.066667,-0.075259,-0.024757,-0.021723,-0.001332,-0.008333,-0.011363,-0.001215,0.004565,-0.005578,0.011563,0.005306,-0.007932,0.008957,-0.005056,8.5e-05,0.002682,-0.010436,0.000735,-0.002583,-0.00267,-0.002504,0.001716
Iraqw,-0.354559,0.085812,-0.021307,-0.056364,0.000154,-0.029284,-0.000823,-0.011999,0.106352,-0.076813,-0.007226,-0.006294,-0.008622,-0.000138,0.01934,-0.019955,0.017471,0.010832,0.004274,-0.007253,-0.001061,0.005688,0.001294,-0.003675,0.002694
Irish,0.133361,0.134098,0.061169,0.048864,0.037788,0.019352,0.003293,0.004713,0.003568,0.002927,-0.006971,0.00584,-0.014189,-0.014076,0.025935,0.005215,-0.011145,0.001894,0.000597,0.001776,0.005114,0.001279,0.000293,0.014407,0.000661
Irula,0.015935,-0.14776,-0.185129,0.128861,-0.054595,0.056894,-0.003983,0.015184,0.076195,0.050242,-0.000292,0.000809,-0.000282,0.009221,-0.017684,-0.017608,0.010463,-0.000728,-0.001358,0.020441,0.005883,0.007091,-0.005448,0.004211,-0.006688
Italian_Abruzzo,0.112685,0.148801,-0.000675,-0.034765,0.016116,-0.01255,0.000779,-0.002283,0.003789,0.020813,0.000513,0.003668,-0.005633,-0.003904,-0.00615,-0.001466,0.00186,0.000267,0.003361,-0.003693,-0.003809,0.001334,0.000889,0.001706,-0.000964
Italian_Aosta_Valley,0.12697,0.146084,0.039258,0.004748,0.036976,-0.001548,0.002409,0.002804,0.010226,0.021959,-0.004766,0.004931,-0.014725,-0.010356,0.007499,0.006258,0.005189,-0.000285,0.003375,-0.000538,0.002926,0.001948,-0.000918,0.00814,-6e-05
Italian_Apulia,0.110712,0.148267,-0.003771,-0.040138,0.015839,-0.015116,-0.000956,-0.001615,0.002795,0.02069,-0.000227,0.003877,-0.006472,0.001193,-0.008107,-0.003898,0.001669,6e-04,0.002749,-0.005152,-0.00381,0.001962,0.001758,0.001438,-0.000567
Italian_Basilicata,0.10927,0.146687,-0.004986,-0.040519,0.013267,-0.015339,0.001044,-0.001667,0.00434,0.019236,0,0.003031,-0.007103,-0.00078,-0.009063,-0.001576,0.005882,-0.000324,0.003366,-0.005127,-0.001886,0.002239,0.002301,0.002691,0.000346
Italian_Bergamo,0.12384,0.150705,0.030698,-0.011757,0.036191,-0.002677,0.001081,0.001708,0.010758,0.027663,-0.001397,0.006804,-0.012844,-0.006276,-0.003474,-0.004163,-0.000365,0.000659,0.005154,-0.005553,-0.001048,-2.5e-05,-0.00419,0.003784,0.000958
Italian_Calabria,0.103437,0.14814,-0.010324,-0.046997,0.012618,-0.015025,-0.002438,-0.001586,0.004448,0.021231,0.002213,0.002997,-0.004887,-0.001737,-0.006549,-0.002784,0.005802,0.000728,0.002938,-0.005362,-0.002605,-0.000325,0.000339,1.5e-05,-0.002425
Italian_Campania,0.108263,0.148384,-0.008529,-0.043456,0.014038,-0.016154,-0.000777,-0.002201,0.004507,0.0221,0.000968,0.002265,-0.00498,-0.00144,-0.006259,-0.000806,0.002332,0,0.002814,-0.003728,-0.003964,0.001907,0.000256,0.002104,0.000189
Italian_Emilia,0.120164,0.14435,0.018856,-0.017904,0.028093,-0.004343,0.00047,0.000725,0.007275,0.023274,-0.000534,0.009891,-0.010279,-0.005407,-0.001667,-0.001477,0.000149,0.000543,0.00264,-0.004449,-0.000713,0.001413,0.00088,0.004166,-0.000958
Italian_Friuli_Venezia_Giulia_Sappada,0.126344,0.153345,0.034695,0.00969,0.025235,0.001394,0.006345,0,0.005318,0.020957,-0.00065,0.006294,-0.01888,-0.00289,-0.00475,-0.00305,0.002868,0,-0.002514,-0.003877,-0.006863,-0.008285,-0.000863,0.007471,0.002754
Italian_Jew,0.094928,0.145627,-0.018667,-0.056493,0.011294,-0.024542,-0.003995,-0.002792,0.012885,0.019135,0.004514,0.00021,0.002156,-0.002876,-0.00661,-0.001233,-0.0012,-0.001052,-0.001119,-0.003589,-0.003906,-0.001546,-0.000123,0.002362,0.002874
Italian_Lazio,0.11314,0.152736,0.006788,-0.034303,0.021173,-0.010933,0.003243,-0.000277,0.006422,0.024237,0.00052,0.002548,-0.009574,-0.00523,-0.006732,0.002943,0.001043,0.000456,0.00269,-0.004227,-0.001922,0.004229,0.000567,0.000723,-0.000575
Italian_Liguria,0.113823,0.146236,0.027153,-0.011951,0.029236,-0.002231,0.00235,0.001154,0.009613,0.025331,-0.009743,0.002847,-0.013082,0.001101,-0.001086,-0.012463,-0.00665,-0.00038,0.003771,0.00075,-0.00025,0.000989,0.003944,0.000723,0.000599
Italian_Lombardy,0.122929,0.147886,0.026728,-0.015746,0.033468,-0.00746,0.002144,0.002135,0.009408,0.030479,-0.002497,0.007493,-0.015498,-0.005453,-0.002155,-0.005386,-0.00414,0.00114,0.002891,-0.004174,-0.003603,0.00102,0.000246,0.002937,-0.001961
Italian_Marche,0.116043,0.148166,0.007957,-0.029425,0.02065,-0.010431,0.000376,-0.001892,0.00586,0.020155,-0.000114,0.003252,-0.007768,-0.002457,-0.004716,-0.002267,0.000456,0.000925,0.002671,-0.00307,-0.001117,0.002628,-0.000197,0.003567,-0.001688
Italian_Molise,0.112685,0.146744,0.00132,-0.033431,0.015541,-0.013247,0.004465,-0.003,0.00225,0.019408,0.003735,0.003372,-0.008102,-0.002684,-0.007125,-0.003116,0.005085,0.001837,0.002325,-0.008004,-0.001373,0.004513,-0.000801,0.003555,0.00012
Italian_Northeast,0.125612,0.143552,0.035611,0.00173,0.035435,0.002032,0.003173,0.002044,0.006881,0.015946,-0.002366,0.004774,-0.008389,-0.000374,-0.004576,0.00036,0.004023,0.000887,0.003834,-0.002599,-0.00353,0.000433,-0.001796,0.00457,0.000359
Italian_Piedmont,0.122848,0.147614,0.022493,-0.012505,0.029984,-0.0049,0.002333,-0.000478,0.008517,0.023209,-0.001253,0.005866,-0.011086,-0.004915,0.000543,-0.001979,0.000829,0.001927,0.002191,-0.003403,-0.001114,0.001095,-0.00184,0.004527,-0.001292
Italian_Trentino_Alto_Adige,0.125838,0.146124,0.034611,-0.003948,0.039187,-0.002913,0.003421,0.002051,0.011226,0.024116,-0.003518,0.005195,-0.013181,-0.004312,-0.001282,-0.001621,0.002245,0.001337,0.004637,-0.003085,-0.002537,0.003284,-0.002533,0.001339,-0.00306
Italian_Tuscany,0.11881,0.147784,0.013882,-0.021011,0.025294,-0.008938,-0.001063,-0.001626,0.005649,0.023239,-0.000309,0.006066,-0.011475,-0.003703,-0.002243,-0.000814,0.002154,0.00029,0.003334,-0.003829,-0.001967,0.001407,-0.000734,0.003196,-0.001226
Italian_Umbria,0.115937,0.148122,0.006815,-0.028447,0.020421,-0.009124,0,-0.000528,0.006063,0.025656,0.001415,0.00623,-0.009748,-0.004807,-0.003354,0.001544,0.004116,0.000588,0.002254,-0.003984,-0.002656,0.002155,-0.000308,0.002221,-0.000411
Italian_Veneto,0.126154,0.148267,0.030756,-0.00628,0.034485,-0.000821,0.002154,0.002051,0.010374,0.022901,-0.002337,0.005487,-0.011034,-0.004457,-0.002247,0.001878,0.004679,0.00183,0.002675,-0.003648,-0.000686,0.003284,-0.000219,0.001908,-0.002209
